index,Date,Country,Status,AQI,timeStamp,countryCode
1193,2022-07-29,Israel,Unhealthy for Sensitive Groups,112.0,1659078000.0,64
1194,2022-07-29,Italy,Moderate,68.0,1659078000.0,65
1195,2022-07-29,Ivory Coast,Moderate,61.0,1659078000.0,66
1196,2022-07-29,Japan,Moderate,64.0,1659078000.0,67
1197,2022-07-29,Jersey,Good,38.0,1659078000.0,68
1198,2022-07-29,Jordan,Good,38.0,1659078000.0,69
1199,2022-07-29,Kazakhstan,Moderate,86.0,1659078000.0,70
1200,2022-07-29,Kenya,Moderate,70.0,1659078000.0,71
1201,2022-07-29,Kosovo,Good,44.0,1659078000.0,72
1202,2022-07-29,Kuwait,Unhealthy for Sensitive Groups,108.0,1659078000.0,73
1203,2022-07-29,Kyrgyzstan,Good,37.0,1659078000.0,74
1204,2022-07-29,Laos,Moderate,73.0,1659078000.0,75
1205,2022-07-29,Latvia,Good,29.0,1659078000.0,76
1206,2022-07-29,Lebanon,Moderate,76.0,1659078000.0,77
1207,2022-07-29,Liberia,Unhealthy for Sensitive Groups,140.0,1659078000.0,78
1208,2022-07-29,Liechtenstein,Good,22.0,1659078000.0,79
1209,2022-07-29,Lithuania,Good,18.0,1659078000.0,80
1210,2022-07-29,Luxembourg,Good,47.0,1659078000.0,81
1211,2022-07-29,Macao,Moderate,80.0,1659078000.0,82
1212,2022-07-29,Macedonia,Moderate,66.0,1659078000.0,83
1213,2022-07-29,Madagascar,Good,47.0,1659078000.0,84
1214,2022-07-29,Malaysia,Moderate,59.0,1659078000.0,85
1215,2022-07-29,Malta,Moderate,50.0,1659078000.0,86
1216,2022-07-29,Martinique,Good,37.0,1659078000.0,87
1217,2022-07-29,Mexico,Moderate,90.0,1659078000.0,88
1218,2022-07-29,Moldova,Good,20.0,1659078000.0,89
1219,2022-07-29,Monaco,Good,33.0,1659078000.0,90
1220,2022-07-29,Mongolia,Moderate,50.0,1659078000.0,91
1221,2022-07-29,Montenegro,Good,41.0,1659078000.0,92
1222,2022-07-29,Myanmar,Good,33.0,1659078000.0,93
1223,2022-07-29,Nepal,Moderate,61.0,1659078000.0,94
1224,2022-07-29,Netherlands,Good,46.0,1659078000.0,95
1225,2022-07-29,New Caledonia,Good,24.0,1659078000.0,96
1226,2022-07-29,New Zealand,Good,33.0,1659078000.0,97
1227,2022-07-29,Nigeria,Unhealthy for Sensitive Groups,105.0,1659078000.0,98
1228,2022-07-29,Norway,Good,23.0,1659078000.0,99
1229,2022-07-29,Pakistan,Moderate,91.0,1659078000.0,100
1230,2022-07-29,Palestinian Territory,Moderate,79.0,1659078000.0,101
1231,2022-07-29,Peru,Moderate,70.0,1659078000.0,102
1232,2022-07-29,Philippines,Moderate,83.0,1659078000.0,103
1233,2022-07-29,Poland,Moderate,53.0,1659078000.0,104
1234,2022-07-29,Portugal,Good,27.0,1659078000.0,105
1235,2022-07-29,Puerto Rico,Good,6.0,1659078000.0,106
1236,2022-07-29,Qatar,Unhealthy,183.0,1659078000.0,107
1237,2022-07-29,Reunion,Good,26.0,1659078000.0,108
1238,2022-07-29,Romania,Moderate,67.0,1659078000.0,109
1239,2022-07-29,Russia,Moderate,85.0,1659078000.0,110
1240,2022-07-29,San Marino,Good,47.0,1659078000.0,111
1241,2022-07-29,Senegal,Good,33.0,1659078000.0,113
1242,2022-07-29,Serbia,Moderate,85.0,1659078000.0,114
1243,2022-07-29,Singapore,Good,19.0,1659078000.0,115
1244,2022-07-29,Slovakia,Moderate,54.0,1659078000.0,116
1245,2022-07-29,Slovenia,Good,48.0,1659078000.0,117
1246,2022-07-29,South Africa,Moderate,83.0,1659078000.0,118
1247,2022-07-29,South Korea,Moderate,73.0,1659078000.0,119
1248,2022-07-29,Spain,Moderate,62.0,1659078000.0,120
1249,2022-07-29,Sri Lanka,Good,36.0,1659078000.0,121
1250,2022-07-29,Sudan,Moderate,85.0,1659078000.0,122
1251,2022-07-29,Sweden,Good,18.0,1659078000.0,123
1252,2022-07-29,Switzerland,Good,30.0,1659078000.0,124
1253,2022-07-29,Taiwan,Moderate,70.0,1659078000.0,125
1254,2022-07-29,Tajikistan,Moderate,75.0,1659078000.0,126
1255,2022-07-29,Thailand,Unhealthy for Sensitive Groups,117.0,1659078000.0,127
1256,2022-07-29,Togo,Unhealthy for Sensitive Groups,100.0,1659078000.0,128
1257,2022-07-29,Trinidad and Tobago,Good,31.0,1659078000.0,129
1258,2022-07-29,Turkey,Moderate,88.0,1659078000.0,130
1259,2022-07-29,Turkmenistan,Moderate,89.0,1659078000.0,131
1260,2022-07-29,Uganda,Unhealthy for Sensitive Groups,135.0,1659078000.0,132
1261,2022-07-29,Ukraine,Moderate,50.0,1659078000.0,133
1262,2022-07-29,United Arab Emirates,Unhealthy for Sensitive Groups,111.0,1659078000.0,134
1263,2022-07-29,United Kingdom of Great Britain and Northern Ireland,Moderate,52.0,1659078000.0,135
1264,2022-07-29,United States of America,Moderate,79.0,1659078000.0,136
1265,2022-07-29,Uzbekistan,Good,4.0,1659078000.0,137
1266,2022-07-29,Vatican,Good,46.0,1659078000.0,138
1267,2022-07-29,Venezuela,Good,2.0,1659078000.0,139
1268,2022-07-29,Vietnam,Moderate,83.0,1659078000.0,140
1269,2022-07-29,Zambia,Unhealthy for Sensitive Groups,105.0,1659078000.0,141
1270,2022-07-30,Albania,Unhealthy for Sensitive Groups,111.0,1659164400.0,142
1271,2022-07-30,Algeria,Moderate,65.0,1659164400.0,1
1272,2022-07-30,Andorra,Good,35.0,1659164400.0,2
1273,2022-07-30,Angola,Unhealthy for Sensitive Groups,142.0,1659164400.0,3
1274,2022-07-30,Argentina,Good,32.0,1659164400.0,4
1275,2022-07-30,Armenia,Moderate,54.0,1659164400.0,5
1276,2022-07-30,Australia,Moderate,77.0,1659164400.0,6
1277,2022-07-30,Austria,Good,30.0,1659164400.0,7
1278,2022-07-30,Azerbaijan,Good,36.0,1659164400.0,8
1279,2022-07-30,Bahrain,Unhealthy for Sensitive Groups,109.0,1659164400.0,9
1280,2022-07-30,Bangladesh,Unhealthy for Sensitive Groups,141.0,1659164400.0,10
1281,2022-07-30,Belarus,Good,35.0,1659164400.0,11
1282,2022-07-30,Belgium,Good,37.0,1659164400.0,12
1283,2022-07-30,Belize,Good,19.0,1659164400.0,13
1284,2022-07-30,Bermuda,Good,23.0,1659164400.0,14
1285,2022-07-30,Bolivia,Good,43.0,1659164400.0,15
1286,2022-07-30,Bosnia and Herzegovina,Good,38.0,1659164400.0,16
1287,2022-07-30,Brazil,Moderate,71.0,1659164400.0,17
1288,2022-07-30,Brunei,Good,10.0,1659164400.0,18
1289,2022-07-30,Bulgaria,Good,38.0,1659164400.0,19
1290,2022-07-30,Burkina Faso,Unhealthy,168.0,1659164400.0,20
1291,2022-07-30,Cambodia,Good,15.0,1659164400.0,21
1292,2022-07-30,Canada,Moderate,66.0,1659164400.0,22
1293,2022-07-30,Cape Verde,Good,41.0,1659164400.0,23
1294,2022-07-30,Cayman Islands,Good,1.0,1659164400.0,24
1295,2022-07-30,Central African Republic,Moderate,91.0,1659164400.0,25
1296,2022-07-30,Chad,Unhealthy for Sensitive Groups,129.0,1659164400.0,26
1297,2022-07-30,Chile,Unhealthy for Sensitive Groups,120.0,1659164400.0,27
1298,2022-07-30,China,Unhealthy,151.0,1659164400.0,28
1299,2022-07-30,Colombia,Moderate,67.0,1659164400.0,29
1300,2022-07-30,Costa Rica,Good,25.0,1659164400.0,30
1301,2022-07-30,Croatia,Good,23.0,1659164400.0,31
1302,2022-07-30,Cyprus,Moderate,75.0,1659164400.0,32
1303,2022-07-30,Czech Republic,Moderate,64.0,1659164400.0,33
1304,2022-07-30,Denmark,Good,13.0,1659164400.0,34
1305,2022-07-30,Dominican Republic,Good,23.0,1659164400.0,35
1306,2022-07-30,Ecuador,Good,47.0,1659164400.0,36
1307,2022-07-30,Egypt,Moderate,86.0,1659164400.0,37
1308,2022-07-30,El Salvador,Moderate,72.0,1659164400.0,38
1309,2022-07-30,Estonia,Good,19.0,1659164400.0,39
1310,2022-07-30,Ethiopia,Hazardous,326.0,1659164400.0,40
1311,2022-07-30,Finland,Good,16.0,1659164400.0,41
1312,2022-07-30,France,Moderate,54.0,1659164400.0,42
1313,2022-07-30,French Guiana,Good,12.0,1659164400.0,43
1314,2022-07-30,Gabon,Unhealthy for Sensitive Groups,127.0,1659164400.0,44
1315,2022-07-30,Gambia,Good,8.0,1659164400.0,45
1316,2022-07-30,Georgia,Moderate,53.0,1659164400.0,46
1317,2022-07-30,Germany,Moderate,52.0,1659164400.0,47
1318,2022-07-30,Ghana,Moderate,93.0,1659164400.0,48
1319,2022-07-30,Gibraltar,Moderate,53.0,1659164400.0,49
1320,2022-07-30,Greece,Good,46.0,1659164400.0,50
1321,2022-07-30,Grenada,Good,14.0,1659164400.0,51
1322,2022-07-30,Guadeloupe,Good,24.0,1659164400.0,52
1323,2022-07-30,Guam,Good,1.0,1659164400.0,53
1324,2022-07-30,Guatemala,Good,33.0,1659164400.0,54
1325,2022-07-30,Honduras,Good,10.0,1659164400.0,55
1326,2022-07-30,Hong Kong,Moderate,98.0,1659164400.0,56
1327,2022-07-30,Hungary,Good,40.0,1659164400.0,57
1328,2022-07-30,Iceland,Good,7.0,1659164400.0,58
1329,2022-07-30,India,Unhealthy for Sensitive Groups,148.0,1659164400.0,59
1330,2022-07-30,Indonesia,Moderate,93.0,1659164400.0,60
1331,2022-07-30,Iran,Unhealthy,176.0,1659164400.0,61
1332,2022-07-30,Iraq,Unhealthy for Sensitive Groups,137.0,1659164400.0,62
1333,2022-07-30,Ireland,Good,16.0,1659164400.0,63
1334,2022-07-30,Israel,Moderate,96.0,1659164400.0,64
1335,2022-07-30,Italy,Moderate,67.0,1659164400.0,65
1336,2022-07-30,Ivory Coast,Moderate,53.0,1659164400.0,66
1337,2022-07-30,Japan,Moderate,71.0,1659164400.0,67
1338,2022-07-30,Jersey,Good,17.0,1659164400.0,68
1339,2022-07-30,Jordan,Good,30.0,1659164400.0,69
1340,2022-07-30,Kazakhstan,Moderate,91.0,1659164400.0,70
1341,2022-07-30,Kenya,Moderate,64.0,1659164400.0,71
1342,2022-07-30,Kosovo,Good,36.0,1659164400.0,72
1343,2022-07-30,Kuwait,Unhealthy for Sensitive Groups,123.0,1659164400.0,73
1344,2022-07-30,Kyrgyzstan,Good,32.0,1659164400.0,74
1345,2022-07-30,Laos,Good,46.0,1659164400.0,75
1346,2022-07-30,Latvia,Moderate,52.0,1659164400.0,76
1347,2022-07-30,Lebanon,Moderate,76.0,1659164400.0,77
1348,2022-07-30,Liberia,Moderate,86.0,1659164400.0,78
1349,2022-07-30,Liechtenstein,Good,24.0,1659164400.0,79
1350,2022-07-30,Lithuania,Good,21.0,1659164400.0,80
1351,2022-07-30,Luxembourg,Good,29.0,1659164400.0,81
1352,2022-07-30,Macao,Unhealthy for Sensitive Groups,114.0,1659164400.0,82
1353,2022-07-30,Macedonia,Moderate,55.0,1659164400.0,83
1354,2022-07-30,Madagascar,Moderate,65.0,1659164400.0,84
1355,2022-07-30,Malaysia,Moderate,58.0,1659164400.0,85
1356,2022-07-30,Malta,Moderate,61.0,1659164400.0,86
1357,2022-07-30,Martinique,Good,24.0,1659164400.0,87
1358,2022-07-30,Mexico,Moderate,93.0,1659164400.0,88
1359,2022-07-30,Moldova,Good,20.0,1659164400.0,89
1360,2022-07-30,Monaco,Good,23.0,1659164400.0,90
1361,2022-07-30,Mongolia,Moderate,51.0,1659164400.0,91
1362,2022-07-30,Montenegro,Good,32.0,1659164400.0,92
1363,2022-07-30,Myanmar,Good,24.0,1659164400.0,93
1364,2022-07-30,Nepal,Good,43.0,1659164400.0,94
1365,2022-07-30,Netherlands,Good,49.0,1659164400.0,95
1366,2022-07-30,New Caledonia,Good,29.0,1659164400.0,96
1367,2022-07-30,New Zealand,Good,16.0,1659164400.0,97
1368,2022-07-30,Nigeria,Unhealthy for Sensitive Groups,105.0,1659164400.0,98
1369,2022-07-30,Norway,Good,30.0,1659164400.0,99
1370,2022-07-30,Pakistan,Moderate,91.0,1659164400.0,100
1371,2022-07-30,Palestinian Territory,Moderate,57.0,1659164400.0,101
1372,2022-07-30,Peru,Moderate,94.0,1659164400.0,102
1373,2022-07-30,Philippines,Moderate,83.0,1659164400.0,103
1374,2022-07-30,Poland,Moderate,51.0,1659164400.0,104
1375,2022-07-30,Portugal,Good,29.0,1659164400.0,105
1376,2022-07-30,Puerto Rico,Good,31.0,1659164400.0,106
1377,2022-07-30,Qatar,Unhealthy,183.0,1659164400.0,107
1378,2022-07-30,Reunion,Good,22.0,1659164400.0,108
1379,2022-07-30,Romania,Moderate,69.0,1659164400.0,109
1380,2022-07-30,Russia,Unhealthy for Sensitive Groups,109.0,1659164400.0,110
1381,2022-07-30,San Marino,Moderate,50.0,1659164400.0,111
1382,2022-07-30,Senegal,Good,33.0,1659164400.0,113
1383,2022-07-30,Serbia,Moderate,81.0,1659164400.0,114
1384,2022-07-30,Singapore,Good,31.0,1659164400.0,115
1385,2022-07-30,Slovakia,Good,36.0,1659164400.0,116
1386,2022-07-30,Slovenia,Good,32.0,1659164400.0,117
1387,2022-07-30,South Africa,Moderate,83.0,1659164400.0,118
1388,2022-07-30,South Korea,Moderate,60.0,1659164400.0,119
1389,2022-07-30,Spain,Unhealthy for Sensitive Groups,108.0,1659164400.0,120
1390,2022-07-30,Sri Lanka,Moderate,52.0,1659164400.0,121
1391,2022-07-30,Sudan,Moderate,50.0,1659164400.0,122
1392,2022-07-30,Sweden,Good,14.0,1659164400.0,123
1393,2022-07-30,Switzerland,Good,37.0,1659164400.0,124
1394,2022-07-30,Taiwan,Moderate,54.0,1659164400.0,125
1395,2022-07-30,Tajikistan,Moderate,70.0,1659164400.0,126
1396,2022-07-30,Thailand,Moderate,91.0,1659164400.0,127
1397,2022-07-30,Togo,Moderate,91.0,1659164400.0,128
1398,2022-07-30,Trinidad and Tobago,Good,44.0,1659164400.0,129
1399,2022-07-30,Turkey,Moderate,80.0,1659164400.0,130
1400,2022-07-30,Turkmenistan,Moderate,53.0,1659164400.0,131
1401,2022-07-30,Uganda,Unhealthy for Sensitive Groups,132.0,1659164400.0,132
1402,2022-07-30,Ukraine,Moderate,55.0,1659164400.0,133
1403,2022-07-30,United Arab Emirates,Unhealthy for Sensitive Groups,111.0,1659164400.0,134
1404,2022-07-30,United Kingdom of Great Britain and Northern Ireland,Good,42.0,1659164400.0,135
1405,2022-07-30,United States of America,Moderate,70.0,1659164400.0,136
1406,2022-07-30,Uzbekistan,Good,26.0,1659164400.0,137
1407,2022-07-30,Vatican,Good,42.0,1659164400.0,138
1408,2022-07-30,Venezuela,Good,13.0,1659164400.0,139
1409,2022-07-30,Vietnam,Moderate,75.0,1659164400.0,140
1410,2022-07-30,Zambia,Moderate,80.0,1659164400.0,141
1411,2022-07-31,Albania,Good,17.0,1659250800.0,142
1412,2022-07-31,Algeria,Moderate,65.0,1659250800.0,1
1413,2022-07-31,Andorra,Good,23.0,1659250800.0,2
1414,2022-07-31,Angola,Unhealthy,169.0,1659250800.0,3
1415,2022-07-31,Argentina,Good,18.0,1659250800.0,4
1416,2022-07-31,Armenia,Good,38.0,1659250800.0,5
1417,2022-07-31,Australia,Good,41.0,1659250800.0,6
1418,2022-07-31,Austria,Good,32.0,1659250800.0,7
1419,2022-07-31,Azerbaijan,Good,30.0,1659250800.0,8
1420,2022-07-31,Bahrain,Unhealthy for Sensitive Groups,132.0,1659250800.0,9
1421,2022-07-31,Bangladesh,Unhealthy for Sensitive Groups,141.0,1659250800.0,10
1422,2022-07-31,Belarus,Good,38.0,1659250800.0,11
1423,2022-07-31,Belgium,Good,19.0,1659250800.0,12
1424,2022-07-31,Belize,Good,25.0,1659250800.0,13
1425,2022-07-31,Bermuda,Good,16.0,1659250800.0,14
1426,2022-07-31,Bolivia,Moderate,78.0,1659250800.0,15
1427,2022-07-31,Bosnia and Herzegovina,Moderate,54.0,1659250800.0,16
1428,2022-07-31,Brazil,Moderate,73.0,1659250800.0,17
1429,2022-07-31,Brunei,Good,10.0,1659250800.0,18
1430,2022-07-31,Bulgaria,Good,31.0,1659250800.0,19
1431,2022-07-31,Burkina Faso,Unhealthy for Sensitive Groups,147.0,1659250800.0,20
1432,2022-07-31,Cambodia,Good,15.0,1659250800.0,21
1433,2022-07-31,Canada,Moderate,60.0,1659250800.0,22
1434,2022-07-31,Cape Verde,Good,31.0,1659250800.0,23
1435,2022-07-31,Cayman Islands,Good,5.0,1659250800.0,24
1436,2022-07-31,Central African Republic,Unhealthy,157.0,1659250800.0,25
1437,2022-07-31,Chad,Unhealthy for Sensitive Groups,104.0,1659250800.0,26
1438,2022-07-31,Chile,Unhealthy for Sensitive Groups,117.0,1659250800.0,27
1439,2022-07-31,China,Unhealthy,151.0,1659250800.0,28
1440,2022-07-31,Colombia,Moderate,56.0,1659250800.0,29
1441,2022-07-31,Costa Rica,Good,10.0,1659250800.0,30
1442,2022-07-31,Croatia,Good,26.0,1659250800.0,31
1443,2022-07-31,Cyprus,Moderate,83.0,1659250800.0,32
1444,2022-07-31,Czech Republic,Moderate,60.0,1659250800.0,33
1445,2022-07-31,Denmark,Good,13.0,1659250800.0,34
1446,2022-07-31,Dominican Republic,Good,44.0,1659250800.0,35
1447,2022-07-31,Ecuador,Moderate,52.0,1659250800.0,36
1448,2022-07-31,Egypt,Moderate,86.0,1659250800.0,37
1449,2022-07-31,El Salvador,Moderate,84.0,1659250800.0,38
1450,2022-07-31,Estonia,Good,18.0,1659250800.0,39
1451,2022-07-31,Ethiopia,Unhealthy,174.0,1659250800.0,40
1452,2022-07-31,Finland,Good,23.0,1659250800.0,41
1453,2022-07-31,France,Moderate,50.0,1659250800.0,42
1454,2022-07-31,French Guiana,Good,11.0,1659250800.0,43
1455,2022-07-31,Gabon,Unhealthy,192.0,1659250800.0,44
1456,2022-07-31,Gambia,Moderate,62.0,1659250800.0,45
1457,2022-07-31,Georgia,Moderate,56.0,1659250800.0,46
1458,2022-07-31,Germany,Moderate,56.0,1659250800.0,47
1459,2022-07-31,Ghana,Moderate,52.0,1659250800.0,48
1460,2022-07-31,Gibraltar,Good,38.0,1659250800.0,49
1461,2022-07-31,Greece,Moderate,53.0,1659250800.0,50
1462,2022-07-31,Grenada,Good,23.0,1659250800.0,51
1463,2022-07-31,Guadeloupe,Moderate,58.0,1659250800.0,52
1464,2022-07-31,Guam,Good,1.0,1659250800.0,53
1465,2022-07-31,Guatemala,Good,20.0,1659250800.0,54
1466,2022-07-31,Honduras,Good,8.0,1659250800.0,55
1467,2022-07-31,Hong Kong,Good,41.0,1659250800.0,56
1468,2022-07-31,Hungary,Good,40.0,1659250800.0,57
1469,2022-07-31,Iceland,Good,11.0,1659250800.0,58
1470,2022-07-31,India,Unhealthy,160.0,1659250800.0,59
1471,2022-07-31,Indonesia,Moderate,93.0,1659250800.0,60
1472,2022-07-31,Iran,Very Unhealthy,260.0,1659250800.0,61
1473,2022-07-31,Iraq,Unhealthy,200.0,1659250800.0,62
1474,2022-07-31,Ireland,Good,13.0,1659250800.0,63
1475,2022-07-31,Israel,Moderate,92.0,1659250800.0,64
1476,2022-07-31,Italy,Moderate,72.0,1659250800.0,65
1477,2022-07-31,Ivory Coast,Moderate,50.0,1659250800.0,66
1478,2022-07-31,Japan,Moderate,61.0,1659250800.0,67
1479,2022-07-31,Jersey,Good,22.0,1659250800.0,68
1480,2022-07-31,Jordan,Good,28.0,1659250800.0,69
1481,2022-07-31,Kazakhstan,Moderate,91.0,1659250800.0,70
1482,2022-07-31,Kenya,Moderate,57.0,1659250800.0,71
1483,2022-07-31,Kosovo,Good,32.0,1659250800.0,72
1484,2022-07-31,Kuwait,Moderate,89.0,1659250800.0,73
1485,2022-07-31,Kyrgyzstan,Good,37.0,1659250800.0,74
1486,2022-07-31,Laos,Good,34.0,1659250800.0,75
1487,2022-07-31,Latvia,Good,13.0,1659250800.0,76
1488,2022-07-31,Lebanon,Moderate,76.0,1659250800.0,77
1489,2022-07-31,Liberia,Good,44.0,1659250800.0,78
1490,2022-07-31,Liechtenstein,Good,22.0,1659250800.0,79
1491,2022-07-31,Lithuania,Good,35.0,1659250800.0,80
1492,2022-07-31,Luxembourg,Good,20.0,1659250800.0,81
1493,2022-07-31,Macao,Moderate,50.0,1659250800.0,82
1494,2022-07-31,Macedonia,Moderate,58.0,1659250800.0,83
1495,2022-07-31,Madagascar,Good,26.0,1659250800.0,84
1496,2022-07-31,Malaysia,Moderate,61.0,1659250800.0,85
1497,2022-07-31,Malta,Good,45.0,1659250800.0,86
1498,2022-07-31,Martinique,Moderate,70.0,1659250800.0,87
1499,2022-07-31,Mexico,Moderate,83.0,1659250800.0,88
1500,2022-07-31,Moldova,Good,26.0,1659250800.0,89
1501,2022-07-31,Monaco,Good,25.0,1659250800.0,90
1502,2022-07-31,Mongolia,Moderate,52.0,1659250800.0,91
1503,2022-07-31,Montenegro,Good,29.0,1659250800.0,92
1504,2022-07-31,Myanmar,Good,36.0,1659250800.0,93
1505,2022-07-31,Nepal,Good,36.0,1659250800.0,94
1506,2022-07-31,Netherlands,Good,43.0,1659250800.0,95
1507,2022-07-31,New Caledonia,Good,27.0,1659250800.0,96
1508,2022-07-31,New Zealand,Moderate,56.0,1659250800.0,97
1509,2022-07-31,Nigeria,Unhealthy for Sensitive Groups,105.0,1659250800.0,98
1510,2022-07-31,Norway,Good,34.0,1659250800.0,99
1511,2022-07-31,Pakistan,Moderate,91.0,1659250800.0,100
1512,2022-07-31,Palestinian Territory,Moderate,78.0,1659250800.0,101
1513,2022-07-31,Peru,Moderate,73.0,1659250800.0,102
1514,2022-07-31,Philippines,Moderate,83.0,1659250800.0,103
1515,2022-07-31,Poland,Good,44.0,1659250800.0,104
1516,2022-07-31,Portugal,Good,39.0,1659250800.0,105
1517,2022-07-31,Puerto Rico,Good,23.0,1659250800.0,106
1518,2022-07-31,Qatar,Unhealthy,183.0,1659250800.0,107
1519,2022-07-31,Reunion,Good,18.0,1659250800.0,108
1520,2022-07-31,Romania,Moderate,59.0,1659250800.0,109
1521,2022-07-31,Russia,Unhealthy for Sensitive Groups,111.0,1659250800.0,110
1522,2022-07-31,San Marino,Moderate,53.0,1659250800.0,111
1523,2022-07-31,Senegal,Good,33.0,1659250800.0,113
1524,2022-07-31,Serbia,Good,47.0,1659250800.0,114
1525,2022-07-31,Singapore,Good,40.0,1659250800.0,115
1526,2022-07-31,Slovakia,Good,38.0,1659250800.0,116
1527,2022-07-31,Slovenia,Good,31.0,1659250800.0,117
1528,2022-07-31,South Africa,Moderate,83.0,1659250800.0,118
1529,2022-07-31,South Korea,Moderate,56.0,1659250800.0,119
1530,2022-07-31,Spain,Moderate,97.0,1659250800.0,120
1531,2022-07-31,Sri Lanka,Good,17.0,1659250800.0,121
1532,2022-07-31,Sudan,Unhealthy for Sensitive Groups,142.0,1659250800.0,122
1533,2022-07-31,Sweden,Good,30.0,1659250800.0,123
1534,2022-07-31,Switzerland,Good,42.0,1659250800.0,124
1535,2022-07-31,Taiwan,Moderate,72.0,1659250800.0,125
1536,2022-07-31,Tajikistan,Moderate,62.0,1659250800.0,126
1537,2022-07-31,Thailand,Moderate,80.0,1659250800.0,127
1538,2022-07-31,Togo,Moderate,73.0,1659250800.0,128
1539,2022-07-31,Trinidad and Tobago,Good,33.0,1659250800.0,129
1540,2022-07-31,Turkey,Moderate,80.0,1659250800.0,130
1541,2022-07-31,Turkmenistan,Moderate,55.0,1659250800.0,131
1542,2022-07-31,Uganda,Unhealthy for Sensitive Groups,144.0,1659250800.0,132
1543,2022-07-31,Ukraine,Good,45.0,1659250800.0,133
1544,2022-07-31,United Arab Emirates,Unhealthy for Sensitive Groups,106.0,1659250800.0,134
1545,2022-07-31,United Kingdom of Great Britain and Northern Ireland,Good,35.0,1659250800.0,135
1546,2022-07-31,United States of America,Moderate,94.0,1659250800.0,136
1547,2022-07-31,Uzbekistan,Good,46.0,1659250800.0,137
1548,2022-07-31,Vatican,Good,38.0,1659250800.0,138
1549,2022-07-31,Venezuela,Good,2.0,1659250800.0,139
1550,2022-07-31,Vietnam,Moderate,99.0,1659250800.0,140
1551,2022-07-31,Zambia,Moderate,85.0,1659250800.0,141
1552,2022-08-01,Albania,Good,27.0,1659337200.0,142
1553,2022-08-01,Algeria,Moderate,65.0,1659337200.0,1
1554,2022-08-01,Andorra,Good,27.0,1659337200.0,2
1555,2022-08-01,Angola,Unhealthy for Sensitive Groups,121.0,1659337200.0,3
1556,2022-08-01,Argentina,Good,36.0,1659337200.0,4
1557,2022-08-01,Armenia,Good,45.0,1659337200.0,5
1558,2022-08-01,Australia,Good,39.0,1659337200.0,6
1559,2022-08-01,Austria,Good,24.0,1659337200.0,7
1560,2022-08-01,Azerbaijan,Moderate,50.0,1659337200.0,8
1561,2022-08-01,Bahrain,Unhealthy,151.0,1659337200.0,9
1562,2022-08-01,Bangladesh,Unhealthy for Sensitive Groups,141.0,1659337200.0,10
1563,2022-08-01,Belarus,Good,43.0,1659337200.0,11
1564,2022-08-01,Belgium,Good,27.0,1659337200.0,12
1565,2022-08-01,Belize,Good,13.0,1659337200.0,13
1566,2022-08-01,Bermuda,Good,19.0,1659337200.0,14
1567,2022-08-01,Bolivia,Moderate,64.0,1659337200.0,15
1568,2022-08-01,Bosnia and Herzegovina,Moderate,60.0,1659337200.0,16
1569,2022-08-01,Brazil,Moderate,77.0,1659337200.0,17
1570,2022-08-01,Brunei,Good,14.0,1659337200.0,18
1571,2022-08-01,Bulgaria,Good,28.0,1659337200.0,19
1572,2022-08-01,Burkina Faso,Unhealthy for Sensitive Groups,107.0,1659337200.0,20
1573,2022-08-01,Cambodia,Good,15.0,1659337200.0,21
1574,2022-08-01,Canada,Moderate,61.0,1659337200.0,22
1575,2022-08-01,Cape Verde,Good,47.0,1659337200.0,23
1576,2022-08-01,Cayman Islands,Good,13.0,1659337200.0,24
1577,2022-08-01,Central African Republic,Unhealthy for Sensitive Groups,113.0,1659337200.0,25
1578,2022-08-01,Chad,Moderate,78.0,1659337200.0,26
1579,2022-08-01,Chile,Unhealthy for Sensitive Groups,109.0,1659337200.0,27
1580,2022-08-01,China,Unhealthy,156.0,1659337200.0,28
1581,2022-08-01,Colombia,Moderate,56.0,1659337200.0,29
1582,2022-08-01,Costa Rica,Good,12.0,1659337200.0,30
1583,2022-08-01,Croatia,Good,29.0,1659337200.0,31
1584,2022-08-01,Cyprus,Moderate,66.0,1659337200.0,32
1585,2022-08-01,Czech Republic,Moderate,66.0,1659337200.0,33
1586,2022-08-01,Denmark,Good,16.0,1659337200.0,34
1587,2022-08-01,Dominican Republic,Good,34.0,1659337200.0,35
1588,2022-08-01,Ecuador,Moderate,51.0,1659337200.0,36
1589,2022-08-01,Egypt,Moderate,86.0,1659337200.0,37
1590,2022-08-01,El Salvador,Moderate,60.0,1659337200.0,38
1591,2022-08-01,Estonia,Good,14.0,1659337200.0,39
1592,2022-08-01,Ethiopia,Unhealthy for Sensitive Groups,143.0,1659337200.0,40
1593,2022-08-01,Finland,Good,23.0,1659337200.0,41
1594,2022-08-01,France,Moderate,51.0,1659337200.0,42
1595,2022-08-01,French Guiana,Good,12.0,1659337200.0,43
1596,2022-08-01,Gabon,Unhealthy for Sensitive Groups,101.0,1659337200.0,44
1597,2022-08-01,Gambia,Good,19.0,1659337200.0,45
1598,2022-08-01,Georgia,Moderate,57.0,1659337200.0,46
1599,2022-08-01,Germany,Good,39.0,1659337200.0,47
1600,2022-08-01,Ghana,Moderate,92.0,1659337200.0,48
1601,2022-08-01,Gibraltar,Moderate,61.0,1659337200.0,49
1602,2022-08-01,Greece,Good,47.0,1659337200.0,50
1603,2022-08-01,Grenada,Moderate,76.0,1659337200.0,51
